timestamp,co2_flux,H,LE,ws,wd,Ta,Pres
2026-06-10 03:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 04:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 04:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 05:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 05:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 06:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 06:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 07:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 07:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 08:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 08:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 09:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 09:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 10:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 10:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 11:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 11:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 12:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 12:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 13:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 13:45:00.000,7.49167827746065,45.0011479205367,67.59356102585,0.867948593391438,144.250268164623,12.6837922578658,94.6875350016665
2026-06-10 14:15:00.000,19.9956943968416,59.3136280556506,44.7591269231526,1.22225703803233,205.309582195341,12.4981936897028,94.7053432430549
2026-06-10 14:45:00.000,7.43222953079241,18.6005126115347,8.5882048847513,2.95183296839364,218.711433097433,12.3682508193567,94.7629011183336
2026-06-10 15:15:00.000,NaN,NaN,NaN,3.72827078836172,250.958281951635,-4.75065533320861,94.7758029997224
2026-06-10 15:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 16:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 16:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 17:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 17:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-10 18:15:00.000,2.71788156174085,-6.10518171544681,11.2543821544262,4.63689256296597,225.389703332537,10.1815031887629,94.8886147141675
2026-06-10 18:45:00.000,3.70693257079243,-3.96004166896714,24.0869124910536,4.66116960300589,224.013482826475,10.3270711705992,94.8902701569452
2026-06-10 19:15:00.000,3.79214491917075,-3.78507631616771,27.8784750240459,4.17187168867529,224.488353313725,10.1551261910961,94.9196584747221
2026-06-10 19:45:00.000,1.6315666796731,-2.82181270831573,24.8988005909681,3.48961456086909,233.755929388166,10.2116732157613,94.9525922127781
2026-06-10 20:15:00.000,5.7536747921015,-7.48066364971099,18.0411594228102,3.48548626145909,223.70305174121,10.209598271127,94.9652606877773
2026-06-10 20:45:00.000,6.70000417502014,-19.9911077122645,36.9840023663933,3.59325560854872,225.916875173663,10.4147754650774,94.9656276099991
2026-06-10 21:15:00.000,4.78590497800798,-9.10916380404206,11.6095861161483,3.57593115927441,229.244512420477,10.5233327175116,94.9671353633334
2026-06-10 21:45:00.000,3.93757898434362,-6.44757811733361,13.6142032195377,3.75425797882896,218.099155138384,10.4316449551235,94.9740890488892
2026-06-10 22:15:00.000,12.2962689610255,-19.8570274181611,38.0322178036235,4.07735971885664,216.463621276427,10.4889825189283,94.9764301294446
2026-06-10 22:45:00.000,7.75277906880659,-11.0487977657206,26.4614621789954,4.68143645569913,219.942948186401,10.4340181476215,94.989276639167
