timestamp,co2_flux,H,LE,ws,wd,Ta,Pres
2026-06-07 14:15:00.000,-17.1616914522631,257.45229655276,46.4980029759655,4.60891565735812,284.201821824324,22.2516178868325,95.1952719277772
2026-06-07 14:45:00.000,-11.0860241646563,212.174595913549,4.97755494886027,5.28495432696772,288.237411039245,22.4295297537304,95.1843942450005
